epoch,train,test,new
71,2.0550348084441055,2.134215781887935,5.563997819266251
71,2.159934200443858,2.207200256660136,4.977505651364493
71,2.2221565451680036,2.2535374984786785,4.414628763151157
71,2.046096588073034,2.1116141100690373,4.8016846759731395
71,2.003239167121433,2.0991379007173894,5.039290198924844
71,2.0473149432007807,2.1324363020222363,4.854301011212381
72,2.3583348026322692,2.390861220268519,5.758812876664907
72,2.022019595689324,2.085349394006936,4.370187506989745
72,2.115722509160311,2.1556372546171767,4.526035413015448
72,2.7112595280990233,2.7269119792034364,4.490755856518935
72,2.08803275332188,2.1178980517283716,4.790475711968795
72,2.0574928707136126,2.074453191779979,5.527261262577438
72,2.190015959620082,2.2462929939578276,5.360889221996773
72,2.011167803026585,2.096376096195434,4.747705789228287
72,2.419684870569609,2.47154360971738,5.46638843623822
72,2.005397460698146,2.050133814763494,4.7714280017247255
73,2.5944894543702657,2.5895921852409676,4.441864941545946
73,2.8457246332994477,2.8252971804507454,4.476044055487068
73,1.9650374669749449,2.0297633834276536,4.891570611242861
73,2.0059819690557523,2.091727171192305,5.02813205339764
73,2.0742876710521023,2.144952536478725,4.774162851096203
73,1.9637684061727856,2.0259360434505416,5.005050567332521
73,1.9798314154219507,2.0433043578271364,4.588381842190976
73,2.1663171504734184,2.2278415133748593,5.403118665694394
73,2.310934847745338,2.3454936257823302,4.300260508708195
73,2.0244397719732805,2.080866398590795,5.077812109082089
74,2.152483320931869,2.234904027885914,5.615585937054781
74,2.0344161023146006,2.09302976474641,4.8182517599688675
74,2.2016008661181643,2.2496050208332177,4.885963484997188
74,2.1039036169310097,2.150031941415607,5.2510003588997565
74,1.9456531226743135,2.003390850980081,4.804340532996407
74,2.151946059439053,2.210039721923489,5.153594251430501
74,2.0487033941803223,2.12839015706266,5.375850783770697
74,2.05462527221799,2.1377470699010614,4.791951417122591
74,2.0296818677834656,2.1263375211171107,5.5339208240339905
74,2.0431935558621577,2.122731608796709,4.838017791686181
75,2.015554835156618,2.1654625844284903,5.464811225074032
75,2.118886440774285,2.1716732123790745,5.5774940327826545
75,2.0879229781080215,2.162253474638072,5.31071685537796
75,2.2828588932933225,2.313724552333913,4.819924621883032
75,2.20646782922524,2.2924694900146227,5.896274852287917
75,2.140320938429783,2.161116611255779,5.02138325465248
75,2.124027001612693,2.269305624028953,5.258912211184486
75,2.2742696050219546,2.3639972315463615,5.8329955421401465
75,1.994033311236304,2.06029543206165,5.281231418752069
75,1.976939776856908,2.0437146440964002,4.841365063539219
76,2.038294844129575,2.1037475032334685,4.970584930044046
76,1.9720153245910854,2.0575210177830634,4.968301657703215
76,1.960450912408278,2.0356103097065623,4.923659898786771
76,1.978355129655464,2.048664824288085,5.157426679270082
76,2.0220164018759603,2.0837212412258737,5.406479894208404
76,2.308439698533418,2.3196139068779784,4.837991785093446
76,2.0363050538067773,2.098147380687341,4.402428489146681
76,2.2052554846463313,2.2827210751229603,5.280402931491903
76,1.9804077158330953,2.1165111251329005,5.224435039405326
76,2.152201233536219,2.2217223849022782,5.43855091887595
77,1.9895988191258267,2.0770458279739796,5.152156637601464
77,2.0117212509939635,2.1195419410966845,4.711003402977405
77,2.127870181647219,2.2400909876856616,5.391370750944064
77,2.029849560799456,2.111711453200336,5.156679040970643
77,2.0582327920723467,2.1164608791517074,4.837103319311517
77,1.8860603913967362,2.014978396905805,5.422187527733745
77,1.9695029412634155,2.0294034518139057,4.821380054650013
77,2.319602271084534,2.3449409023831316,4.601956488730943
77,1.93930862778599,2.0137463082862936,5.13675756133625
77,1.9598334920015203,2.046536829640043,4.6765210229249305
78,2.4259509970414954,2.4519925103013573,5.558268754824722
78,2.0159333727871833,2.0646509440963063,4.6288774920872875
78,1.9624160357682543,2.0281785740664104,4.787494868855462
78,1.907857694930393,1.9884989654669596,4.740349590077056
78,1.8990200486166071,1.9813020647833413,5.022651417222079
78,1.9770798967742864,2.0312426865723214,4.676100336274561
78,1.9727517269977959,2.0677312803655283,4.880351910779095
78,2.1956565224425484,2.2409733314346303,4.784973913563588
78,1.8443571734050392,1.9074016582766038,4.340532922247824
78,2.1277640442733285,2.166363348520212,5.211272531364419
79,1.9123946857083378,2.0014283992530952,5.351875908227655
79,1.8736587420037971,1.9431836402953009,5.106204331375317
79,1.9165555114283674,1.9831399808154075,4.619631035502272
79,1.9809368057719243,2.030330930213471,4.621132725667362
79,2.0931346629445993,2.1524496598912037,5.030271887035508
79,2.404260571622589,2.431578517009434,4.3404601915285275
79,2.0051196471955843,2.0595412611392403,5.130786470630738
79,2.4079494755583375,2.426407756836773,4.762643107902481
79,2.00462074106578,2.0518791217360026,4.7550051766133965
79,2.0987407186345735,2.1073711356515266,5.075086680480561
80,2.1663155904384865,2.200874928222383,4.859751724911917
80,1.891083297811265,1.9869200295597897,4.910214177849854
80,2.1167175879184996,2.1594159517170635,4.746338781836116
80,2.121058525196631,2.1760248924065397,4.774637617989149
80,2.2243333000474568,2.3386945712621214,5.722847021375946
80,1.97004585054569,2.013703298011423,4.863102003664535
80,2.2319199911144145,2.2837732030676032,4.866217835753982
80,1.8625149906803746,1.9887841514063027,5.112141871239464
80,1.8605173734717617,1.9376681951287862,4.946504902618915
80,2.0799083640407288,2.1348916674042315,4.6052756498526835
81,2.084241177693105,2.1372746959266555,4.937406121917351
81,2.018829709394229,2.077122115836524,4.911425945738266
81,2.215094883849103,2.331308340435003,5.093424581970525
81,2.1484213689152605,2.2402619677991176,5.5813141801818995
81,2.0469821346449715,2.1342824062167436,5.104849983177457
81,1.944889318845346,2.0235317329967835,4.760036577834797
81,1.8602333889655516,1.9796990682691546,4.84345718712845
81,1.8992987791601932,2.0250245447141406,5.126033603064894
81,2.0029684822901537,2.068446330546578,4.859035345859309
81,1.9307705744548869,2.028542505579844,4.933312252888172
82,2.0562670751601617,2.1157454954277637,4.78909634831302
82,1.9776279596147193,2.0757362387971985,4.889682348451023
82,1.9063002688539699,2.0763679761849425,5.5616914594708655
82,1.8475150344848972,1.9495953277755609,5.02336379070413
82,2.4177430580528605,2.477690527642355,6.337814483767172
82,1.9297274727485094,2.0330687193017076,5.082474123179655
82,2.0216653037281986,2.08698062909679,5.1072215077727545
82,1.8958203606800907,2.0273906742646237,5.146201585270994
82,2.375280619439716,2.403619821437184,5.7198162789978975
82,2.007623308429257,2.0659385834287463,4.792063560778324
83,1.9754772805945613,2.0547543849118894,5.559550132886632
83,1.964769167513535,2.0666785935964045,5.0511209905492835
83,1.9257998855591896,2.0016634915640235,4.5188026777693215
83,1.8915493066751157,1.9842284754738966,4.857617968160358
83,1.9305999549837223,2.03556909963434,5.152896114591284
83,2.4185140471652153,2.496621624391686,5.937069764571391
83,1.835071564043818,1.9360668335508848,4.081133078993069
83,2.792157301680973,2.7998218696498927,4.8102727257412115
83,1.899846205882301,1.9760907552640314,5.093062783549379
83,1.9716289333476757,2.097587726493492,5.1162628156126235
84,1.983934398301687,2.040956194856433,4.753466254074174
84,1.8851245288995802,1.9652813167711114,4.819951234307686
84,1.97491592287808,2.03627353857934,5.067375317386413
84,1.9878096107254017,2.0542113019980794,5.224840350448308
84,1.8395225333002103,1.9756376485830471,4.430822608658588
84,1.7929458087842385,1.8714787705941018,4.704863550963184
84,2.213186223429757,2.285076241410752,4.644256824417506
84,1.988759647942369,2.0933355143184427,5.036731268558008
84,1.9382963823031207,2.019675807359477,4.807961223129498
84,2.146350535263481,2.201813646460536,5.462588875596751
85,1.8408228959447592,1.953524089681792,5.135693228128127
85,1.7906050582395978,1.9007925663387117,4.876855364441275
85,1.8765969812827734,1.9781401067435358,4.829249749715341
85,2.7292950655464936,2.754180261861051,4.944596477810572
85,2.067467608431116,2.174754553303188,5.251449040056121
85,1.9587539743646183,2.0961238689663197,5.348048683049001
85,1.7941815030467116,1.877474956545075,4.796822340557119
85,1.992952499500756,2.0851240650228866,5.494921526219323
85,1.9816978532588234,2.062400577440274,5.063475805061394
85,2.022121073887095,2.160630301181986,5.722902865495047
86,2.2583667597989687,2.377785018140625,5.420859923288125
86,2.1230548360100356,2.1830740053565183,4.754001524219015
86,1.9964119442999442,2.078731059409408,5.053989198199227
86,1.9879870911048696,2.100703991771134,5.768922662749543
86,1.979080861498235,2.07844235456727,5.399351540303878
86,2.2001523215230385,2.2736713857989908,4.930864974766136
86,2.1884431619338733,2.25346367269392,5.445995332034052
86,2.0159354332097092,2.079434220345746,5.144388315804954
86,1.8723614775031976,1.9734051246940083,5.20201107179146
86,1.8924551590012524,1.9598202929862791,4.9952270274414605
87,1.8609745966183315,1.955251642541343,4.87600109313846
87,1.8520324775669565,1.9457585932843653,4.8821820618376535
87,1.792803476718549,1.8618203886640807,4.68454549464875
87,1.9796385064389044,2.0956783448767426,5.351396894978486
87,1.8472237170474621,1.9178171421367083,4.414286618846397
87,1.8512583193524255,1.974036337832073,5.21380451282823
87,1.8534586408609661,2.024137027850119,5.20396436308561
87,1.7848967793182593,1.8806599347227815,5.065325892224288
87,2.007566147750273,2.090502890604907,4.942003928482939
87,1.943386159218243,2.020059114284728,4.828622787287356
88,1.8865339697876307,1.9875679617536393,5.08694247711127
88,2.106666145156481,2.1623836032019566,4.627730457936012
88,1.8060773122463574,1.9615853610075487,5.193631713553779
88,2.0681887580053413,2.1877384140589378,5.420259629642372
88,1.828739176539167,1.958513100587379,4.897090210936592
88,2.009599994084156,2.0715045859503833,4.103637074461287
88,1.756509348093273,1.8748180330852109,5.148031608061896
88,1.8140491816966906,1.9058936553152246,4.906475631293443
88,1.9222884767414243,2.010608022241361,4.81304477217568
88,1.9637084112051346,2.031596395216023,5.184625377395094
89,1.804217509183354,1.8852912559321817,5.155661753513698
89,2.0097080338067057,2.064040602959856,4.930142060503629
89,1.7156981404530158,1.8539546060425838,4.755728472081082
89,1.8226315189233933,1.8995116096078033,4.9704411190073055
89,1.8472675426685967,1.930810902315198,5.089611399857828
89,1.9777473332899222,2.096324684163436,5.648505299270616
89,1.8690096101190312,1.9641850360629554,5.039090096667535
89,2.0647544491424537,2.129476810458623,5.053051912654773
89,2.0452467192576234,2.098034667750852,4.8185474101115116
89,2.143597120019414,2.2748958361738696,5.863080889851395
90,1.8135320806384183,1.9071863822891544,4.85416461606392
90,1.8698129832904262,1.9607483848888432,4.706455616281977
90,1.845237030057998,1.9972041192710277,5.134788465251731
90,1.816584396124357,1.9245445480220802,4.875792239844567
90,1.7917263437715238,1.8777489915004952,5.070798445950352
90,2.3171966753359694,2.477363577348341,5.798713471746667
90,1.8850064653300018,1.9676540257342345,5.172809081769458
90,1.8507977891839633,1.9761634298665496,5.370062680524553
90,1.8401791409905703,1.90294699202559,4.50667264018022
90,1.923438033181735,2.019852717768352,5.065066085633998
91,1.8381514378980874,1.9437534993582772,4.854556960834821
91,1.7989822162919786,1.9164895672852988,5.179823196563215
91,1.822654631177002,1.9239172798572028,5.26421486510779
91,1.8297226239239457,1.9457800406967531,5.571698013673811
91,1.829584677545089,1.952973528007076,5.037599632066015
91,1.8362988942328091,1.9406023893180326,4.8816748915792205
91,2.2023704978840195,2.328507430933688,5.618234246162978
91,1.8648120423730834,1.9864427789333399,4.858123939816521
91,2.136780047220989,2.2787306532438465,5.409152351831299
91,1.886304918087978,2.028346186103701,5.804520611031532
92,1.8917201763845795,2.0147635442966303,5.021207856667222
92,1.8722472867083246,1.9781875046728603,4.62731381319572
92,1.8396427760726455,1.9319110284058483,4.677699127549028
92,1.7373532231160234,1.8296566955907747,4.725451063304476
92,1.8550576978013373,1.9609673307892967,4.9874564928031155
92,1.7587526718486848,1.8691098135387998,4.494988966582516
92,1.8426295452538493,1.9342624412377931,4.778727236567901
92,1.9226604216601024,1.9702662843568393,4.67252546352783
92,1.8106732540817125,1.942784552718668,5.126679984736633
92,1.8465971174310987,1.9569056510681349,5.054696789736873
93,1.6939916705320581,1.7908815801050937,5.297290393357331
93,1.69646311935089,1.8162809947549206,4.938772327532415
93,1.913557963941114,2.0114958369086953,5.242759316243609
93,1.9385052287905657,2.0577952403707567,5.316187547481333
93,2.2595220854616214,2.3377074053296,5.916272236405364
93,2.1714508333808116,2.280372909953972,6.240909639325997
93,1.909727248989651,1.9970043507106656,5.031269982866826
93,1.9323112632166697,2.014090682340469,5.144641996454337
93,2.5961872245651842,2.653472655850242,4.678118116738466
93,1.8261369936490381,1.9697231519915388,4.886340792344331
94,1.8861366029911146,1.9705648449279913,4.673792155582482
94,2.0130871285424377,2.0550508006679467,4.7669361232094305
94,1.9323631340167808,2.0388913313081125,5.146756500939878
94,1.712873395862049,1.8146027395709825,4.450466213440674
94,1.8172780983222938,1.9504166203178412,5.072217510407807
94,1.8036245219304827,1.9447905491520066,5.086633528330173
94,2.3218323589029355,2.4189307622514624,5.728404671773917
94,1.9330029998737925,2.054364187937853,4.812600276394523
94,2.0875517152630296,2.172295275402981,5.987048423745068
94,1.8702278270429133,1.985763601611585,4.646201319310883
95,1.7593132467328434,1.8851682409553494,4.850060340296302
95,2.0067116881698155,2.125012193639638,5.4729737573193
95,2.2745608233755186,2.330460146540542,4.500964665434287
95,1.8310047038291724,1.9145789147443903,4.65326069473166
95,1.951898049226402,2.080833811666798,5.130414637627523
95,1.9476060593237214,2.074027583959668,5.077902623684517
95,2.2438101159306356,2.306139998157224,4.968637794526834
95,2.0587807802415887,2.2030712304710254,5.6599012589036
95,1.9375540671584257,2.0213363045938877,5.088980084721474
95,1.772350895634965,1.8861354756195643,4.74349403511394
96,1.7673249602705448,1.8836860054950593,4.764675686187451
96,2.28740556303581,2.3169873172783717,4.762088224959848
96,1.7209179681751676,1.8658086662909377,4.859968746027157
96,1.6870039466820266,1.7851200485007466,5.255671621201773
96,1.8092479282323735,1.9390181372262065,4.9551571031424775
96,1.7576713536219937,1.8769630343794501,5.51883079005468
96,2.3195518793880123,2.4303062338591737,5.900302770720459
96,1.8524755479382935,1.9263054772855854,4.782520834783691
96,1.924992892281595,2.01401270514697,5.009106153001247
96,1.7975953929434778,1.9308223198140104,5.40823727884639
97,2.1284977855308918,2.2069225249450706,5.421382878906747
97,1.8691145799364448,1.961801528046633,5.030408974713715
97,1.7501096396754918,1.857844149030234,4.900240357066907
97,1.8862921119337177,2.004905923751703,4.7140748830761545
97,1.9135303980288048,2.0223515217238637,4.792379611317196
97,1.7671518465172213,1.86970644403853,4.998681510416151
97,1.7492593742388975,1.904244224697281,4.438753744000108
97,1.7370743945744145,1.8292343933923128,4.852326787554711
97,1.8477617112690587,1.9269447158821136,4.779067143672999
97,1.8666229081170265,1.9747415825195327,5.18597604134867
98,1.7453528146979624,1.845372733556402,4.676650353626093
98,2.3513818295686155,2.4631494227248862,6.086715426582587
98,1.9100623576093343,1.9919235665577995,5.124205196618774
98,1.8715777320808338,1.9812595015375003,5.60575946689626
98,1.9984195811660037,2.0777919711814006,4.842503461266743
98,1.747175047550792,1.8418263930530088,5.082886318802132
98,1.842279605446482,1.9689263215483654,4.851944856719118
98,1.840107052686669,1.9568124060280216,5.663297943772385
98,1.9858515928956761,2.0560945536769606,4.886059205300556
98,1.9044026959502331,2.0280745065751726,4.894650515111662
99,2.0245242915092185,2.127732434012402,5.428985455699024
99,1.8164357549928136,1.939807360417301,5.045952357025022
99,1.821628120862478,1.944308074312988,5.226872158939645
99,1.9445631099108263,2.0320944945573185,5.782621861796167
99,1.6188975393847254,1.7501580680152402,4.92345648851797
99,1.8163997169725445,1.9459918067619615,5.531023155319893
99,1.8226068135804605,1.9281151864752586,5.054239962893063
99,1.8605989959373628,1.9766153373437316,4.863818138287432
99,1.77990870312317,1.9157324425887494,5.307901766658364
99,1.8215546115430747,1.9020023864742188,4.870464743605984
100,1.7755151495954755,1.9257824513502844,5.164471110919245
100,1.704077568620568,1.8214683849139464,4.701348813974571
100,1.8518769856584736,1.9794002406010656,5.262634757058958
100,1.758076321809023,1.8727889579085908,5.172404646199257
100,1.8474653204315379,2.001189352527894,5.320391672939715
100,1.7756321008464806,1.8850374154612282,4.8924829723334575
100,2.0246963134638944,2.1920790977198097,5.721940166497584
100,2.2351948011543206,2.443564287808378,6.166712167139752
100,1.7645590626546335,1.8847926611632888,5.1870184616118555
100,1.8704208136082001,1.9380248261306936,4.934004559646971
101,1.9712776451888923,2.0649119719440567,4.764105579900001
101,1.8773997342385311,2.0071198046027225,5.147410749171233
101,1.65872682249848,1.7580460141162713,5.164450493522012
101,2.2996158688770234,2.3579218211611512,4.5739361689815645
101,1.8862157785297404,2.0048132207821854,5.184315315098228
101,1.8628515677278616,1.9912916789611224,5.618453481518277
101,2.035494283173471,2.1366616348348026,4.62526641441297
101,2.0143206344859785,2.0898862491064056,5.518481755287205
101,1.9279428503755207,2.0133207707959415,4.739873598809034
101,2.043103146711111,2.09522253243848,4.252593733811511
102,1.9073300204588082,2.0002943545895935,5.125916677234505
102,1.7875623693723677,1.8989559875951474,4.408806119418008
102,1.742244754371235,1.8362345828512177,5.339531442625837
102,1.8380465744962577,1.9685022830542924,4.869398868571856
102,1.6453441212163757,1.7640804549354134,4.373262197964135
102,1.8737261928951872,2.00968822373661,5.532837093830445
102,1.710696486175201,1.8411846938614962,4.588928865713852
102,1.6995497532523798,1.8050208217031247,5.078024019178596
102,1.9398597639506736,2.028466717651716,4.878945567568499
102,1.610025224850555,1.7307109535034266,5.144064997773449
103,2.0302984798291397,2.1543861148515346,6.0315505006658325
103,1.6854738489243244,1.8089287790792319,4.770592409863578
103,1.8748687211524704,2.039748133231273,5.430168889694652
103,1.7893644226792085,1.9340176285128918,5.069184972888895
103,1.8501174991548777,1.9511308217175038,5.562824050318808
103,1.8022787575161545,1.9082938292171006,5.049141269659297
103,1.7789118877412795,1.8655252560177435,4.951161525878777
103,1.6663881379161614,1.8327229946202186,4.8179669634083675
103,1.8796279524155617,2.0181285355028877,4.9878077116459405
103,1.8236866578637887,1.9279691355196458,5.220891750323278
104,1.8903558585317937,1.9571533509126062,4.835995995734888
104,1.9078489029928742,1.9901782339014809,5.1135926987784055
104,1.7028625363544039,1.8141224431950307,4.951041716196139
104,1.7671192496703398,1.8473730123117431,4.990748585888026
104,1.721904076868241,1.8271836169472033,5.059025064888682
104,2.0784685234644042,2.2264236504053754,4.926763062916825
104,1.8727659660965295,2.034491491209553,4.696407935948373
104,1.725659112059961,1.8593146911227934,4.754712749020159
104,1.9068262987624747,2.004603277571047,4.494753684731676
104,1.7869059714778703,1.9050984035182308,4.727802783322045
105,1.7843126584887417,1.9059238951401165,4.918027662653349
105,1.6890056351578067,1.7982372528832449,5.332131350783994
105,1.913173447802697,2.0914284659442735,5.210486001743049
105,1.7479545882594594,1.8693226411052164,5.213409763826776
105,1.77394882139704,1.8980821187767427,4.882558646571278
105,1.7278768576833792,1.8670508779921842,4.909004752224563
105,1.8796151865242026,2.0465786025937938,5.558675935923891
105,1.7836320376563488,1.8943947127630691,4.7908671039424595
105,1.759362917634884,1.8506818123820787,4.594085307595254
105,1.744900778786567,1.8499589355754607,4.976711321806329
106,1.6486206496772886,1.7487042224555513,5.846029930113241
106,1.826356414776965,1.949107750342573,5.099028361110465
106,1.671720370163094,1.8119888127085162,4.711096324269981
106,1.6704564451780932,1.8114320823088592,4.876201015298105
106,1.8150687032416877,1.9515639109347551,4.942152823386527
106,1.8268087811498352,1.990764167424916,4.988693784998971
106,1.8173493281154942,1.9652930606562145,5.371949942668508
106,1.9365521497487335,2.0542938930144476,4.653158123408392
106,1.7342788605039219,1.8417164556329884,4.922590508986702
106,1.7891844123163343,1.8843755473530375,4.745708159475719
107,1.7610171144843907,1.9074483637945336,5.087040749354591
107,1.9936178778955531,2.1387526369538272,5.801181959026806
107,2.013908116970152,2.097555565088997,4.720663301304478
107,1.7561500983992895,1.9041797451160618,5.404457492106186
107,1.9085369018734846,2.052202101765176,5.84948195548091
107,1.7829277857716406,1.877679214612101,4.955114497021713
107,1.8020421725411202,1.9107886279219528,5.051548868088101
107,1.724650720362272,1.872976889309919,5.60916365495834
107,1.8077892756988245,1.880014863514867,4.7028530383652685
107,1.7797889585487627,1.9460177738295417,5.043716401416247
108,1.8274659370186128,1.9647705886191673,4.997531979236561
108,1.9686061773650008,2.042965063517736,5.308704181551542
108,1.8381711215198553,1.9624123534316136,4.744730397513618
108,1.6935721255152145,1.8124711359595798,5.202007435478184
108,1.9958509296039246,2.082141991155247,4.887836793781534
108,1.7449346617770867,1.8474998390739579,5.05202978372606
108,1.8090483799256045,1.9445474343583538,5.179407920167266
108,1.9732678819602325,2.153406890990186,5.436324081927031
108,1.8906574716939164,2.0022680004243085,4.784372456677602
108,1.6811965437335878,1.798961489969669,5.261048232518289
109,1.743720660288528,1.8928937062115072,5.182560974276293
109,1.8013424048076274,1.8932225429038254,4.825782381239274
109,1.7972288640792298,1.9083998611353084,4.663935626725919
109,2.143251038308975,2.218775530199621,4.759166154522896
109,1.6853708506098635,1.8265700562451803,4.737337804323854
109,1.7726914210690392,1.8996083384119735,5.13501414558583
109,1.83233312862254,1.9827485510843423,4.994846152465903
109,1.8678299999076284,1.9618952953580746,5.7174205842512835
109,1.7862315323610884,1.9456271737431177,5.473555425433112
109,1.807595533443017,1.9134427186171623,5.243036199941069
110,1.8558322896251072,1.986118450460537,4.961780119541881
110,1.7298386597680233,1.8677351958834187,4.86445379179144
110,1.6514704150922523,1.7567861161050633,5.199517593353563
110,1.778151299051755,1.8870770478547478,4.744258630743569
110,1.800364027877884,1.9524122509564659,5.209782907578665
110,1.7102329501289406,1.8546008785187091,5.43811867838766
110,1.67903592012703,1.7908866934432917,4.943227791574357
110,2.4042582293106185,2.460615834066018,5.351818238707355
110,1.7687557734506978,1.8562797271195595,5.347866710338173
110,1.858287547737389,1.9516709681598061,5.115308996672039
111,1.7428825582373126,1.8409618780844108,5.247983260768591
111,1.8889926703909743,2.00468868731653,4.844790314070928
111,1.8941758302441352,2.0196196305995984,5.595814705325463
111,1.7893942252094073,1.9073699802130695,4.966327167208534
111,1.9205933297739681,2.039325227711372,5.6289809675284355
111,1.825186259550794,1.9603912998281465,5.337614430303513
111,1.7130269267695717,1.8523514112376958,6.056896143654247
111,1.7813496427908484,1.9108988691509803,5.009241701515446
111,2.242623145030647,2.3132018924759783,4.8416406625802955
111,1.6333100995427448,1.7437003147951398,5.500975534646961
112,1.7322924195999274,1.8589794847566157,5.0148836311677885
112,1.6059422560156045,1.7400690214482963,4.7723462591697645
112,1.6491850874572047,1.7758968753859141,4.923010735230787
112,1.7673889139912866,1.9360872075687892,5.445895719473169
112,1.8618567948922182,1.9895902764860816,5.189131365439161
112,1.6200869873322667,1.7766763988010987,5.0265231737662655
112,1.6808400525484382,1.7956758810990565,4.7434394049983535
112,1.7444994860332792,1.8410647554115993,4.3036708873602825
112,1.7008589606097257,1.859256346132721,4.996471593074404
112,1.887586519577474,1.9923419208679993,4.635975410112716
113,1.8460487351883828,1.9962584715657474,5.403504367309964
113,1.6054484871072334,1.7487017016138975,4.805939664263748
113,1.814894868149828,1.9110516554046177,4.752648965423862
113,1.8218248027121855,1.8987482513134937,4.229633147383516
113,1.8319423436665876,1.9346957122412376,5.015900183247093
113,1.8608098843205467,1.9560963522632944,4.060209288217953
113,1.8222233395435028,1.9571563163397012,4.764378824761687
113,1.8964896958291528,2.007762635061936,4.757003718494267
113,1.7471477201566865,1.9170875500623652,5.110602484454747
113,1.805044397848136,1.989465463046992,5.314773515141268
114,1.8633621061418177,2.0039925961274685,4.533666109092743
114,2.025578461808638,2.194992954508699,5.559469388779332
114,1.853135773186353,1.9560406950677114,5.018005108778042
114,1.9131200683510217,2.0055747926258336,5.186130567005754
114,1.8862035777259227,1.9502241969238217,4.8013921888981725
114,2.169945824147026,2.2066404087782754,5.078776259487141
114,1.976453289379285,2.0372370134352744,5.396528078413414
114,1.6162641009245224,1.7720411128920661,4.815160873486212
114,1.713256400448623,1.8297470026948206,4.828350757273749
114,1.961049050538889,2.085024351480883,4.736119177228942
115,1.6578076851126937,1.7849803672993911,5.140263583826989
115,1.8402185088822678,1.9381612996011448,4.532609301080708
115,1.694183439141848,1.8394171880413495,5.367516109191809
115,1.7466674370504132,1.8669419718720703,5.542462657043753
115,1.7187260754448979,1.8772522482341356,4.874631777612098
115,1.8113299483049934,1.904148378793968,4.958736657671482
115,1.7592237741858052,1.8650915513627873,4.834917239848785
115,1.8067060788813,1.9185995205815,4.34320089249494
115,1.736721955540187,1.8614847698483903,5.159232444407589
115,1.900777822563908,2.001272661715153,4.855386394529934
116,1.6673343864136114,1.7945643828528055,5.111666689733368
116,1.8773962711319034,2.0369730458186694,5.421747889945808
116,1.6444897327433479,1.767725225224521,4.505554889022779
116,1.7945711099284256,1.9653662097028433,5.198184076880099
116,1.7208548929427923,1.830343044023476,5.031000442029627
116,1.8112614162501322,1.9282033583247107,5.197454032760484
116,1.6357164215601234,1.7324653417474847,5.1518620135092466
116,1.576670668165328,1.7040647822466948,5.14991571904245
116,1.766150878058033,1.8882569097901605,5.311513776631672
116,1.8008091708250453,1.931028448037364,5.178493390549855
117,1.6499864897058174,1.762902781509042,5.8185875893161025
117,1.8514261606210576,1.9077067133484,5.2493747346938395
117,1.7274426090173862,1.8852740621575923,5.452956154482124
117,1.634638243942628,1.8010144823445429,5.0441402987730335
117,1.8173816342190328,1.9671441221487518,5.552918291549226
117,1.7339498387646486,1.860823115697115,4.501010799929732
117,2.4630865889148437,2.5563679293689354,5.730174712144081
117,1.8050531824440057,1.9410431039773994,5.042608605505123
117,1.8034524164795795,1.8968589411037933,4.684254660469458
117,1.624555829999561,1.7417052243624018,5.625425624118742
118,1.6988239806819998,1.8101742404790162,4.816138149698941
118,1.7301259878753128,1.8447349414838858,4.723271914333003
118,1.8012217421951593,1.8938829865450972,5.293126693976277
118,1.777423213563677,1.881745263768483,5.557033215859287
118,1.7290977828824192,1.8406998801945131,4.858134522509703
118,1.528187372281424,1.6882008558942183,5.563158196303503
118,1.6777023539746285,1.8183005416571838,4.965167955294738
118,1.6380734407476698,1.770614600186239,5.320890458536772
118,2.0033111671062493,2.083569499389351,4.744753673213853
118,1.6323279412722929,1.7563911901407288,4.9642362492976595
119,1.765125275921846,1.875001262155732,5.0853840215197765
119,1.716433598255172,1.824314155572504,4.814575042139569
119,1.6657527670621173,1.804665628642632,5.459350336918045
119,1.7947214376906542,1.9820559687442403,6.210783934667538
119,1.6646448998453285,1.788010104224176,4.694910501608416
119,2.278857146243967,2.332591607261093,4.4270291079834365
119,1.5413432334736552,1.7045689815308236,5.096602201484635
119,1.9216659366830295,2.053749409348223,5.555407407117179
119,1.7387266418497105,1.8338675092263599,4.895390769727328
119,1.6730915463144325,1.8268925909665001,5.0724076272468706
120,2.0537692897394617,2.134473507438446,5.05309369613935
120,1.8877646294185546,2.049379715128026,5.15523328035981
120,1.8756478614375554,2.0149874760972253,5.4611917808316015
120,2.061389280614543,2.1469312846931468,4.731064129125741
120,1.5864537285659315,1.7778641550371268,4.895024716719046
120,1.8926854830613067,1.9665837338552843,4.594018759775612
120,1.6023778867767675,1.7223983753137666,5.110624763336041
120,1.946970593578792,2.025860787675582,4.782334280220766
120,1.7838996735708592,1.8983988472331492,4.844025315385958
120,1.907857220400152,2.044820384425966,5.0989291665030585
121,1.8213178621337602,1.9645108554734187,5.1495942980986955
121,1.9760995425288415,2.0515014825994595,5.114692548003307
121,1.7366967464613052,1.8505144984049764,4.726098594559204
121,1.6236735829630902,1.7822229940923862,5.2874442043267935
121,1.6054994891857315,1.7049465096870755,5.5398472533755925
121,1.6221586355124487,1.7594597784188966,6.37631301143488
121,2.0095686084297424,2.073941113623543,4.687900554957425
121,1.6129845748206777,1.7138707146146448,5.094742535345861
121,1.8945274583937035,1.994677103312905,4.919517982052239
121,1.5671148422648002,1.6703826501471235,4.698659405970063
122,1.6509153452569054,1.7925929376253533,5.4011638983579715
